,Route,Endpoint,Date,Time
8978,749,Tremont St @ Boylston Station to Washington St @ Tufts Med Ctr,2023-10-22,00:01:00
8979,749,Washington St @ Tufts Med Ctr to Nubian,2023-10-22,00:00:00
8980,749,Nubian to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
8981,749,Washington St @ Massachusetts Ave to Washington St @ Melnea Cass Blvd - Silver Line,2023-10-22,00:01:00
8982,749,Washington St @ Melnea Cass Blvd - Silver Line to Washington St @ Lenox St,2023-10-22,00:00:00
8983,749,Washington St @ Lenox St to Washington St @ Tufts Med Ctr,2023-10-22,00:00:00
8984,749,Washington St @ Tufts Med Ctr to Washington St @ Essex St,2023-10-22,00:01:00
8985,749,Washington St @ Essex St to Washington St @ Lenox St,2023-10-22,00:00:00
8986,749,Washington St @ Lenox St to Washington St @ Melnea Cass Blvd,2023-10-22,00:00:00
8987,749,Washington St @ Melnea Cass Blvd to Washington St @ Massachusetts Ave,2023-10-22,00:01:00
8988,749,Washington St @ Massachusetts Ave to Washington St @ Herald St,2023-10-22,00:00:00
8989,749,Washington St @ Herald St to Temple Pl @ Washington St,2023-10-22,00:01:00
8990,749,Temple Pl @ Washington St to Washington St @ Worcester St,2023-10-22,00:00:00
8991,749,Washington St @ Worcester St to Washington St @ E Newton St,2023-10-22,00:00:00
8992,749,Washington St @ E Newton St to Nubian,2023-10-22,00:00:00
8993,749,Nubian to Washington St @ E Berkeley St,2023-10-22,00:00:00
8994,749,Washington St @ E Berkeley St to Washington St @ Union Pk,2023-10-22,00:02:00
8995,749,Washington St @ Union Pk to Washington St @ W Dedham St,2023-10-22,00:00:00
8996,749,Washington St @ W Dedham St to Washington St @ E Berkeley St,2023-10-22,00:01:00
8997,749,Washington St @ E Berkeley St to Washington St @ W Newton St,2023-10-22,00:00:00
8998,749,Washington St @ W Newton St to Temple Pl @ Washington St,2023-10-22,00:00:00
8999,749,Temple Pl @ Washington St to Washington St @ Herald St,2023-10-22,00:01:00
9000,749,Washington St @ Herald St to Washington St @ Worcester St,2023-10-22,00:00:00
9001,749,Washington St @ Worcester St to Tremont St @ Boylston Station,2023-10-22,00:00:00
9002,749,Tremont St @ Boylston Station to Washington St @ Tufts Med Ctr,2023-10-22,00:01:00
9003,749,Washington St @ Tufts Med Ctr to Nubian,2023-10-22,00:00:00
9004,749,Nubian to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9005,749,Washington St @ Massachusetts Ave to Washington St @ Melnea Cass Blvd - Silver Line,2023-10-22,00:01:00
9006,749,Washington St @ Melnea Cass Blvd - Silver Line to Washington St @ Lenox St,2023-10-22,00:00:00
9007,749,Washington St @ Lenox St to Washington St @ Tufts Med Ctr,2023-10-22,00:00:00
9008,749,Washington St @ Tufts Med Ctr to Washington St @ Essex St,2023-10-22,00:01:00
9009,749,Washington St @ Essex St to Washington St @ Lenox St,2023-10-22,00:00:00
9010,749,Washington St @ Lenox St to Washington St @ Melnea Cass Blvd,2023-10-22,00:00:00
9011,749,Washington St @ Melnea Cass Blvd to Washington St @ Massachusetts Ave,2023-10-22,00:01:00
9012,749,Washington St @ Massachusetts Ave to Washington St @ Herald St,2023-10-22,00:00:00
9013,749,Washington St @ Herald St to Temple Pl @ Washington St,2023-10-22,00:01:00
9014,749,Temple Pl @ Washington St to Washington St @ Worcester St,2023-10-22,00:00:00
9015,749,Washington St @ Worcester St to Washington St @ E Newton St,2023-10-22,00:00:00
9016,749,Washington St @ E Newton St to Nubian,2023-10-22,00:00:00
9017,749,Nubian to Washington St @ E Berkeley St,2023-10-22,00:00:00
9018,749,Washington St @ E Berkeley St to Washington St @ Union Pk,2023-10-22,00:02:00
9019,749,Washington St @ Union Pk to Washington St @ W Dedham St,2023-10-22,00:00:00
9020,749,Washington St @ W Dedham St to Washington St @ E Berkeley St,2023-10-22,00:01:00
9021,749,Washington St @ E Berkeley St to Washington St @ W Newton St,2023-10-22,00:00:00
9022,749,Washington St @ W Newton St to Temple Pl @ Washington St,2023-10-22,00:00:00
9023,749,Temple Pl @ Washington St to Washington St @ Herald St,2023-10-22,00:01:00
9024,749,Washington St @ Herald St to Washington St @ Worcester St,2023-10-22,00:00:00
9025,749,Washington St @ Worcester St to Tremont St @ Boylston Station,2023-10-22,00:00:00
9026,749,Tremont St @ Boylston Station to Washington St @ Tufts Med Ctr,2023-10-22,00:01:00
9027,749,Washington St @ Tufts Med Ctr to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9028,749,Washington St @ Massachusetts Ave to Nubian,2023-10-22,00:01:00
9029,749,Nubian to Washington St @ Lenox St,2023-10-22,00:00:00
9030,749,Washington St @ Lenox St to Washington St @ Tufts Med Ctr,2023-10-22,00:00:00
9031,749,Washington St @ Tufts Med Ctr to Washington St @ Essex St,2023-10-22,00:01:00
9032,749,Washington St @ Essex St to Washington St @ Melnea Cass Blvd - Silver Line,2023-10-22,00:00:00
9033,749,Washington St @ Melnea Cass Blvd - Silver Line to Washington St @ Melnea Cass Blvd,2023-10-22,00:00:00
9034,749,Washington St @ Melnea Cass Blvd to Washington St @ Lenox St,2023-10-22,00:01:00
9035,749,Washington St @ Lenox St to Washington St @ Herald St,2023-10-22,00:00:00
9036,749,Washington St @ Herald St to Temple Pl @ Washington St,2023-10-22,00:01:00
9037,749,Temple Pl @ Washington St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9038,749,Washington St @ Massachusetts Ave to Nubian,2023-10-22,00:00:00
9039,749,Nubian to Washington St @ E Berkeley St,2023-10-22,00:00:00
9040,749,Washington St @ E Berkeley St to Washington St @ Worcester St,2023-10-22,00:01:00
9041,749,Washington St @ Worcester St to Washington St @ E Newton St,2023-10-22,00:00:00
9042,749,Washington St @ E Newton St to Washington St @ W Dedham St,2023-10-22,00:01:00
9043,749,Washington St @ W Dedham St to Washington St @ Union Pk,2023-10-22,00:01:00
9044,749,Washington St @ Union Pk to Washington St @ W Newton St,2023-10-22,00:00:00
9045,749,Washington St @ W Newton St to Temple Pl @ Washington St,2023-10-22,00:00:00
9046,749,Temple Pl @ Washington St to Washington St @ E Berkeley St,2023-10-22,00:01:00
9047,749,Washington St @ E Berkeley St to Washington St @ Worcester St,2023-10-22,00:00:00
9048,749,Washington St @ Worcester St to Tremont St @ Boylston Station,2023-10-22,00:00:00
9049,749,Tremont St @ Boylston Station to Washington St @ Herald St,2023-10-22,00:01:00
9050,749,Washington St @ Herald St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9051,749,Washington St @ Massachusetts Ave to Washington St @ Tufts Med Ctr,2023-10-22,00:01:00
9052,749,Washington St @ Tufts Med Ctr to Nubian,2023-10-22,00:00:00
9053,749,Nubian to Washington St @ Lenox St,2023-10-22,00:00:00
9054,749,Washington St @ Lenox St to Washington St @ Tufts Med Ctr,2023-10-22,00:00:00
9055,749,Washington St @ Tufts Med Ctr to Washington St @ Essex St,2023-10-22,00:01:00
9056,749,Washington St @ Essex St to Washington St @ Melnea Cass Blvd - Silver Line,2023-10-22,00:00:00
9057,749,Washington St @ Melnea Cass Blvd - Silver Line to Washington St @ Melnea Cass Blvd,2023-10-22,00:00:00
9058,749,Washington St @ Melnea Cass Blvd to Washington St @ Herald St,2023-10-22,00:00:00
9059,749,Washington St @ Herald St to Washington St @ Lenox St,2023-10-22,00:01:00
9060,749,Washington St @ Lenox St to Washington St @ E Berkeley St,2023-10-22,00:00:00
9061,749,Washington St @ E Berkeley St to Temple Pl @ Washington St,2023-10-22,00:01:00
9062,749,Temple Pl @ Washington St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9063,749,Washington St @ Massachusetts Ave to Nubian,2023-10-22,00:00:00
9064,749,Nubian to Washington St @ Worcester St,2023-10-22,00:01:00
9065,749,Washington St @ Worcester St to Washington St @ E Newton St,2023-10-22,00:00:00
9066,749,Washington St @ E Newton St to Washington St @ W Dedham St,2023-10-22,00:00:00
9067,749,Washington St @ W Dedham St to Washington St @ W Newton St,2023-10-22,00:01:00
9068,749,Washington St @ W Newton St to Washington St @ Union Pk,2023-10-22,00:01:00
9069,749,Washington St @ Union Pk to Washington St @ Worcester St,2023-10-22,00:00:00
9070,749,Washington St @ Worcester St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9071,749,Washington St @ Massachusetts Ave to Temple Pl @ Washington St,2023-10-22,00:00:00
9072,749,Temple Pl @ Washington St to Washington St @ E Berkeley St,2023-10-22,00:01:00
9073,749,Washington St @ E Berkeley St to Washington St @ Lenox St,2023-10-22,00:00:00
9074,749,Washington St @ Lenox St to Tremont St @ Boylston Station,2023-10-22,00:00:00
9075,749,Tremont St @ Boylston Station to Washington St @ Herald St,2023-10-22,00:01:00
9076,749,Washington St @ Herald St to Washington St @ Melnea Cass Blvd,2023-10-22,00:00:00
9077,749,Washington St @ Melnea Cass Blvd to Washington St @ Tufts Med Ctr,2023-10-22,00:01:00
9078,749,Washington St @ Tufts Med Ctr to Nubian,2023-10-22,00:00:00
9079,749,Nubian to Washington St @ Tufts Med Ctr,2023-10-22,00:00:00
9080,749,Washington St @ Tufts Med Ctr to Washington St @ Essex St,2023-10-22,00:01:00
9081,749,Washington St @ Essex St to Washington St @ Melnea Cass Blvd - Silver Line,2023-10-22,00:00:00
9082,749,Washington St @ Melnea Cass Blvd - Silver Line to Nubian,2023-10-22,00:00:00
9083,749,Nubian to Washington St @ Herald St,2023-10-22,00:00:00
9084,749,Washington St @ Herald St to Washington St @ Lenox St,2023-10-22,00:01:00
9085,749,Washington St @ Lenox St to Washington St @ E Berkeley St,2023-10-22,00:00:00
9086,749,Washington St @ E Berkeley St to Temple Pl @ Washington St,2023-10-22,00:01:00
9087,749,Temple Pl @ Washington St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9088,749,Washington St @ Massachusetts Ave to Washington St @ Worcester St,2023-10-22,00:01:00
9089,749,Washington St @ Worcester St to Washington St @ E Newton St,2023-10-22,00:00:00
9090,749,Washington St @ E Newton St to Washington St @ W Dedham St,2023-10-22,00:00:00
9091,749,Washington St @ W Dedham St to Washington St @ W Newton St,2023-10-22,00:01:00
9092,749,Washington St @ W Newton St to Washington St @ Union Pk,2023-10-22,00:01:00
9093,749,Washington St @ Union Pk to Washington St @ Worcester St,2023-10-22,00:00:00
9094,749,Washington St @ Worcester St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9095,749,Washington St @ Massachusetts Ave to Temple Pl @ Washington St,2023-10-22,00:00:00
9096,749,Temple Pl @ Washington St to Washington St @ E Berkeley St,2023-10-22,00:01:00
9097,749,Washington St @ E Berkeley St to Washington St @ Lenox St,2023-10-22,00:00:00
9098,749,Washington St @ Lenox St to Tremont St @ Boylston Station,2023-10-22,00:00:00
9099,749,Tremont St @ Boylston Station to Washington St @ Herald St,2023-10-22,00:01:00
9100,749,Washington St @ Herald St to Washington St @ Melnea Cass Blvd,2023-10-22,00:00:00
9101,749,Washington St @ Melnea Cass Blvd to Washington St @ Tufts Med Ctr,2023-10-22,00:01:00
9102,749,Washington St @ Tufts Med Ctr to Nubian,2023-10-22,00:00:00
9103,749,Nubian to Washington St @ Tufts Med Ctr,2023-10-22,00:00:00
9104,749,Washington St @ Tufts Med Ctr to Washington St @ Essex St,2023-10-22,00:01:00
9105,749,Washington St @ Essex St to Washington St @ Melnea Cass Blvd - Silver Line,2023-10-22,00:00:00
9106,749,Washington St @ Melnea Cass Blvd - Silver Line to Nubian,2023-10-22,00:00:00
9107,749,Nubian to Washington St @ Herald St,2023-10-22,00:00:00
9108,749,Washington St @ Herald St to Washington St @ Lenox St,2023-10-22,00:01:00
9109,749,Washington St @ Lenox St to Washington St @ E Berkeley St,2023-10-22,00:00:00
9110,749,Washington St @ E Berkeley St to Temple Pl @ Washington St,2023-10-22,00:01:00
9111,749,Temple Pl @ Washington St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9112,749,Washington St @ Massachusetts Ave to Washington St @ Worcester St,2023-10-22,00:01:00
9113,749,Washington St @ Worcester St to Washington St @ E Newton St,2023-10-22,00:00:00
9114,749,Washington St @ E Newton St to Washington St @ W Dedham St,2023-10-22,00:00:00
9115,749,Washington St @ W Dedham St to Washington St @ W Newton St,2023-10-22,00:01:00
9116,749,Washington St @ W Newton St to Washington St @ Union Pk,2023-10-22,00:01:00
9117,749,Washington St @ Union Pk to Washington St @ Worcester St,2023-10-22,00:00:00
9118,749,Washington St @ Worcester St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9119,749,Washington St @ Massachusetts Ave to Temple Pl @ Washington St,2023-10-22,00:00:00
9120,749,Temple Pl @ Washington St to Washington St @ E Berkeley St,2023-10-22,00:01:00
9121,749,Washington St @ E Berkeley St to Washington St @ Lenox St,2023-10-22,00:00:00
9122,749,Washington St @ Lenox St to Tremont St @ Boylston Station,2023-10-22,00:00:00
9123,749,Tremont St @ Boylston Station to Washington St @ Herald St,2023-10-22,00:01:00
9124,749,Washington St @ Herald St to Washington St @ Melnea Cass Blvd,2023-10-22,00:00:00
9125,749,Washington St @ Melnea Cass Blvd to Washington St @ Tufts Med Ctr,2023-10-22,00:01:00
9126,749,Washington St @ Tufts Med Ctr to Nubian,2023-10-22,00:00:00
9127,749,Nubian to Washington St @ Tufts Med Ctr,2023-10-22,00:00:00
9128,749,Washington St @ Tufts Med Ctr to Washington St @ Essex St,2023-10-22,00:01:00
9129,749,Washington St @ Essex St to Washington St @ Melnea Cass Blvd - Silver Line,2023-10-22,00:00:00
9130,749,Washington St @ Melnea Cass Blvd - Silver Line to Nubian,2023-10-22,00:00:00
9131,749,Nubian to Washington St @ Herald St,2023-10-22,00:00:00
9132,749,Washington St @ Herald St to Washington St @ Lenox St,2023-10-22,00:01:00
9133,749,Washington St @ Lenox St to Washington St @ E Berkeley St,2023-10-22,00:00:00
9134,749,Washington St @ E Berkeley St to Temple Pl @ Washington St,2023-10-22,00:01:00
9135,749,Temple Pl @ Washington St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9136,749,Washington St @ Massachusetts Ave to Washington St @ Worcester St,2023-10-22,00:01:00
9137,749,Washington St @ Worcester St to Washington St @ E Newton St,2023-10-22,00:00:00
9138,749,Washington St @ E Newton St to Washington St @ W Dedham St,2023-10-22,00:00:00
9139,749,Washington St @ W Dedham St to Washington St @ W Newton St,2023-10-22,00:01:00
9140,749,Washington St @ W Newton St to Washington St @ Union Pk,2023-10-22,00:01:00
9141,749,Washington St @ Union Pk to Washington St @ Worcester St,2023-10-22,00:00:00
9142,749,Washington St @ Worcester St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9143,749,Washington St @ Massachusetts Ave to Temple Pl @ Washington St,2023-10-22,00:00:00
9144,749,Temple Pl @ Washington St to Washington St @ E Berkeley St,2023-10-22,00:01:00
9145,749,Washington St @ E Berkeley St to Washington St @ Lenox St,2023-10-22,00:00:00
9146,749,Washington St @ Lenox St to Tremont St @ Boylston Station,2023-10-22,00:00:00
9147,749,Tremont St @ Boylston Station to Washington St @ Herald St,2023-10-22,00:01:00
9148,749,Washington St @ Herald St to Washington St @ Melnea Cass Blvd,2023-10-22,00:00:00
9149,749,Washington St @ Melnea Cass Blvd to Washington St @ Tufts Med Ctr,2023-10-22,00:01:00
9150,749,Washington St @ Tufts Med Ctr to Nubian,2023-10-22,00:00:00
9151,749,Nubian to Washington St @ Tufts Med Ctr,2023-10-22,00:00:00
9152,749,Washington St @ Tufts Med Ctr to Washington St @ Essex St,2023-10-22,00:01:00
9153,749,Washington St @ Essex St to Washington St @ Melnea Cass Blvd - Silver Line,2023-10-22,00:00:00
9154,749,Washington St @ Melnea Cass Blvd - Silver Line to Nubian,2023-10-22,00:00:00
9155,749,Nubian to Washington St @ Herald St,2023-10-22,00:00:00
9156,749,Washington St @ Herald St to Washington St @ Lenox St,2023-10-22,00:01:00
9157,749,Washington St @ Lenox St to Washington St @ E Berkeley St,2023-10-22,00:00:00
9158,749,Washington St @ E Berkeley St to Temple Pl @ Washington St,2023-10-22,00:01:00
9159,749,Temple Pl @ Washington St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9160,749,Washington St @ Massachusetts Ave to Washington St @ Worcester St,2023-10-22,00:01:00
9161,749,Washington St @ Worcester St to Washington St @ E Newton St,2023-10-22,00:00:00
9162,749,Washington St @ E Newton St to Washington St @ W Dedham St,2023-10-22,00:00:00
9163,749,Washington St @ W Dedham St to Washington St @ W Newton St,2023-10-22,00:01:00
9164,749,Washington St @ W Newton St to Washington St @ Union Pk,2023-10-22,00:01:00
9165,749,Washington St @ Union Pk to Washington St @ Worcester St,2023-10-22,00:00:00
9166,749,Washington St @ Worcester St to Washington St @ Massachusetts Ave,2023-10-22,00:00:00
9167,749,Washington St @ Massachusetts Ave to Temple Pl @ Washington St,2023-10-22,00:00:00
9168,749,Temple Pl @ Washington St to Washington St @ E Berkeley St,2023-10-22,00:01:00
9169,749,Washington St @ E Berkeley St to Washington St @ Lenox St,2023-10-22,00:00:00
9170,749,Washington St @ Lenox St to Tremont St @ Boylston Station,2023-10-22,00:00:00
9171,749,Tremont St @ Boylston Station to Washington St @ Herald St,2023-10-22,00:01:00
9172,749,Washington St @ Herald St to Washington St @ Melnea Cass Blvd,2023-10-22,00:00:00
9173,749,Washington St @ Melnea Cass Blvd to Washington St @ Tufts Med Ctr,2023-10-22,00:01:00
9174,749,Washington St @ Tufts Med Ctr to Nubian,2023-10-22,00:00:00
