trip_id,pattern,shape_id
58870948,473,400104
58870950,473,400104
58713188,474,500063
58713192,474,500063
58713196,474,500063
58713200,474,500063
58713204,474,500063
58713208,474,500063
58713217,474,500063
58713221,474,500063
58713225,474,500063
58713229,474,500063
58713233,474,500063
58780164,474,500063
58780167,474,500063
58780169,474,500063
58780171,474,500063
58780177,474,500063
58780179,474,500063
58780181,474,500063
58780182,474,500063
58780184,474,500063
58780189,474,500063
58780273,474,500063
58780274,474,500063
58780275,474,500063
58780296,474,500063
58780297,474,500063
58780298,474,500063
58780299,474,500063
58780309,474,500063
58780438,474,500063
58780441,474,500063
58780444,474,500063
58780445,474,500063
58780449,474,500063
58780469,474,500063
58870765,474,500063
58870768,474,500063
58870770,474,500063
58870772,474,500063
58870778,474,500063
58870780,474,500063
58870782,474,500063
58870783,474,500063
58870785,474,500063
58870790,474,500063
58870874,474,500063
58870875,474,500063
58870876,474,500063
58870897,474,500063
58870898,474,500063
58870899,474,500063
58870900,474,500063
58870910,474,500063
58871039,474,500063
58871042,474,500063
58871045,474,500063
58871046,474,500063
58871050,474,500063
58871070,474,500063
58713189,475,500064
58713193,475,500064
58713197,475,500064
58713201,475,500064
58713205,475,500064
58713209,475,500064
58713218,475,500064
58713222,475,500064
58713226,475,500064
58713230,475,500064
58713234,475,500064
58713372,475,400108
58713374,475,400108
58713375,475,400108
58713377,475,400108
58717581,475,400108
58717590,475,400108
58717591,475,400108
58717592,475,400108
58717593,475,400108
58717594,475,400108
58717595,475,400108
58717596,475,400108
58780173,475,500064
58780174,475,500064
58780175,475,500064
58780176,475,500064
58780186,475,500064
58780188,475,500064
58780265,475,500064
58780276,475,500064
58780285,475,500064
58780286,475,500064
58780287,475,500064
58780288,475,500064
58780289,475,500064
58780290,475,500064
58780291,475,500064
58780310,475,500064
58780323,475,500064
58780332,475,400108
58780343,475,400108
58780437,475,500064
58780440,475,500064
58780453,475,500064
58780454,475,500064
58780455,475,500064
58780470,475,500064
58780473,475,500064
58789300,475,400108
58789309,475,400108
58789310,475,400108
58789311,475,400108
58789312,475,400108
58789313,475,400108
58789314,475,400108
58789315,475,400108
58870774,475,500064
58870775,475,500064
58870776,475,500064
58870777,475,500064
58870787,475,500064
58870789,475,500064
58870866,475,500064
58870877,475,500064
58870886,475,500064
58870887,475,500064
58870888,475,500064
58870889,475,500064
58870890,475,500064
58870891,475,500064
58870892,475,500064
58870911,475,500064
58870924,475,500064
58870933,475,400108
58870944,475,400108
58871038,475,500064
58871041,475,500064
58871054,475,500064
58871055,475,500064
58871056,475,500064
58871071,475,500064
58871074,475,500064
58713243,476,140137
58713244,476,140137
58713245,476,140137
58713246,476,140137
58713247,476,140137
58713248,476,140137
58713249,476,140137
58713250,476,140137
58713251,476,140137
58713252,476,140137
58713253,476,140137
58713837,476,140137
58714264,476,140137
58780649,476,140137
58780650,476,140137
58780651,476,140137
58780652,476,140137
58780653,476,140137
58780654,476,140137
58780655,476,140137
58780656,476,140137
58780657,476,140137
58780658,476,140137
58780659,476,140137
58780660,476,140137
58780661,476,140137
58780662,476,140137
58780663,476,140137
58780664,476,140137
58780665,476,140137
58871250,476,140137
58871251,476,140137
58871252,476,140137
58871253,476,140137
58871254,476,140137
58871255,476,140137
58871256,476,140137
58871257,476,140137
58871258,476,140137
58871259,476,140137
58871260,476,140137
58871261,476,140137
58871262,476,140137
58871263,476,140137
58871264,476,140137
58871265,476,140137
58871266,476,140137
58713254,477,140138
58713255,477,140138
58713256,477,140138
58713257,477,140138
58713258,477,140138
58713259,477,140138
58713260,477,140138
58713261,477,140138
58713262,477,140138
58713263,477,140138
58713264,477,140138
58713836,477,140138
58714263,477,140138
58780648,477,140138
58780666,477,140138
58780667,477,140138
58780668,477,140138
58780669,477,140138
58780670,477,140138
58780671,477,140138
58780672,477,140138
58780673,477,140138
58780674,477,140138
58780675,477,140138
58780676,477,140138
58780677,477,140138
58780678,477,140138
58780679,477,140138
58780680,477,140138
58780681,477,140138
58871249,477,140138
58871267,477,140138
58871268,477,140138
58871269,477,140138
58871270,477,140138
58871271,477,140138
58871272,477,140138
58871273,477,140138
58871274,477,140138
58871275,477,140138
58871276,477,140138
58871277,477,140138
58871278,477,140138
58871279,477,140138
58871280,477,140138
58871281,477,140138
58871282,477,140138
58713265,478,300076
58713266,478,300076
58713267,478,300076
58713268,478,300076
58713269,478,300076
58713276,478,300076
58713456,478,300076
58713458,478,300076
58713460,478,300076
58713462,478,300076
58713464,478,300076
58713466,478,300076
58713468,478,300076
58713470,478,300076
58713472,478,300076
58713474,478,300076
58713476,478,300076
58713478,478,300076
58713480,478,300076
58713482,478,300076
58713484,478,300076
58713486,478,300076
58713733,478,300076
58713824,478,300076
58717598,478,300076
58717599,478,300076
58717600,478,300076
58717601,478,300076
58717602,478,300076
58717603,478,300076
58717604,478,300076
58717605,478,300076
58717606,478,300076
58717607,478,300076
58717608,478,300076
58717609,478,300076
58717610,478,300076
58717676,478,300076
58780618,478,300076
58780619,478,300076
58780620,478,300076
58780621,478,300076
58780622,478,300076
58780623,478,300076
58780624,478,300076
58780625,478,300076
58780626,478,300076
58780627,478,300076
58780628,478,300076
58780629,478,300076
58780630,478,300076
58780631,478,300076
58780632,478,300076
58780633,478,300076
58780634,478,300076
58780635,478,300076
58780636,478,300076
58780637,478,300076
58780638,478,300076
58780639,478,300076
58780640,478,300076
58780641,478,300076
58780642,478,300076
58780643,478,300076
58780644,478,300076
58780645,478,300076
58780646,478,300076
58780647,478,300076
58780698,478,300076
58780699,478,300076
58780700,478,300076
58780701,478,300076
58780702,478,300076
58780815,478,300076
58789317,478,300076
58789318,478,300076
58789319,478,300076
58789320,478,300076
58789321,478,300076
58789322,478,300076
58789323,478,300076
58789324,478,300076
58789325,478,300076
58789326,478,300076
58789327,478,300076
58789328,478,300076
58789329,478,300076
58789395,478,300076
58871219,478,300076
58871220,478,300076
58871221,478,300076
58871222,478,300076
58871223,478,300076
58871224,478,300076
58871225,478,300076
58871226,478,300076
58871227,478,300076
58871228,478,300076
58871229,478,300076
58871230,478,300076
58871231,478,300076
58871232,478,300076
58871233,478,300076
58871234,478,300076
58871235,478,300076
58871236,478,300076
58871237,478,300076
58871238,478,300076
58871239,478,300076
58871240,478,300076
58871241,478,300076
58871242,478,300076
58871243,478,300076
58871244,478,300076
58871245,478,300076
58871246,478,300076
58871247,478,300076
58871248,478,300076
58871299,478,300076
58871300,478,300076
58871301,478,300076
58871302,478,300076
58871303,478,300076
58871358,478,300076
58713270,479,300066
58713271,479,300066
58713272,479,300066
58713273,479,300066
58713274,479,300066
58713275,479,300066
58713457,479,300066
58713459,479,300066
58713461,479,300066
58713463,479,300066
58713465,479,300066
58713467,479,300066
58713469,479,300066
58713471,479,300066
58713473,479,300066
58713475,479,300066
58713477,479,300066
58713479,479,300066
58713481,479,300066
58713483,479,300066
58713485,479,300066
58713487,479,300066
58713825,479,300066
58717460,479,300066
58717611,479,300066
58717612,479,300066
58717613,479,300066
58717614,479,300066
58717615,479,300066
58717616,479,300066
58717617,479,300066
58717618,479,300066
58717619,479,300066
58717620,479,300066
58717621,479,300066
58717622,479,300066
58717675,479,300066
58780586,479,300066
58780587,479,300066
58780588,479,300066
58780589,479,300066
58780590,479,300066
58780591,479,300066
58780592,479,300066
58780593,479,300066
58780594,479,300066
58780595,479,300066
58780596,479,300066
58780597,479,300066
58780598,479,300066
58780599,479,300066
58780600,479,300066
58780601,479,300066
58780602,479,300066
58780603,479,300066
58780604,479,300066
58780605,479,300066
58780606,479,300066
58780607,479,300066
58780608,479,300066
58780609,479,300066
58780610,479,300066
58780611,479,300066
58780612,479,300066
58780613,479,300066
58780614,479,300066
58780615,479,300066
58780616,479,300066
58780617,479,300066
58780703,479,300066
58780704,479,300066
58780813,479,300066
58780814,479,300066
58789179,479,300066
58789330,479,300066
58789331,479,300066
58789332,479,300066
58789333,479,300066
58789334,479,300066
58789335,479,300066
58789336,479,300066
58789337,479,300066
58789338,479,300066
58789339,479,300066
58789340,479,300066
58789341,479,300066
58789394,479,300066
58871187,479,300066
58871188,479,300066
58871189,479,300066
58871190,479,300066
58871191,479,300066
58871192,479,300066
58871193,479,300066
58871194,479,300066
58871195,479,300066
58871196,479,300066
58871197,479,300066
58871198,479,300066
58871199,479,300066
58871200,479,300066
58871201,479,300066
58871202,479,300066
58871203,479,300066
58871204,479,300066
58871205,479,300066
58871206,479,300066
58871207,479,300066
58871208,479,300066
58871209,479,300066
58871210,479,300066
58871211,479,300066
58871212,479,300066
58871213,479,300066
58871214,479,300066
58871215,479,300066
58871216,479,300066
58871217,479,300066
58871218,479,300066
58871304,479,300066
58871305,479,300066
58871356,479,300066
58871357,479,300066
58713277,480,410103
58713278,480,410103
58713279,480,410103
58713280,480,410103
58713281,480,410103
58713282,480,410103
58713283,480,410103
58713284,480,410103
58713285,480,410103
58713586,480,410103
58713587,480,410103
58713588,480,410103
58713589,480,410103
58713590,480,410103
58713591,480,410103
58713592,480,410103
58717574,480,410103
58717575,480,410103
58717576,480,410103
58717577,480,410103
58717578,480,410103
58717708,480,410103
58717709,480,410103
58717710,480,410103
58717711,480,410103
58717712,480,410103
58717713,480,410103
58717714,480,410103
58780073,480,410103
58780074,480,410103
58780075,480,410103
58780076,480,410103
58780077,480,410103
58780078,480,410103
58780079,480,410103
58780080,480,410103
58780081,480,410103
58780082,480,410103
58780083,480,410103
58780084,480,410103
58780085,480,410103
58780086,480,410103
58780087,480,410103
58780088,480,410103
58780089,480,410103
58780090,480,410103
58780091,480,410103
58780092,480,410103
58780093,480,410103
58780094,480,410103
58780095,480,410103
58780096,480,410103
58780097,480,410103
58780098,480,410103
58780099,480,410103
58780100,480,410103
58789293,480,410103
58789294,480,410103
58789295,480,410103
58789296,480,410103
58789297,480,410103
58789427,480,410103
58789428,480,410103
58789429,480,410103
58789430,480,410103
58789431,480,410103
58789432,480,410103
58789433,480,410103
58870674,480,410103
58870675,480,410103
58870676,480,410103
58870677,480,410103
58870678,480,410103
58870679,480,410103
58870680,480,410103
58870681,480,410103
58870682,480,410103
58870683,480,410103
58870684,480,410103
58870685,480,410103
58870686,480,410103
58870687,480,410103
58870688,480,410103
58870689,480,410103
58870690,480,410103
58870691,480,410103
58870692,480,410103
58870693,480,410103
58870694,480,410103
58870695,480,410103
58870696,480,410103
58870697,480,410103
58870698,480,410103
58870699,480,410103
58870700,480,410103
58870701,480,410103
58713286,481,410101
58713287,481,410101
58713288,481,410101
58713289,481,410101
58713290,481,410101
58713291,481,410101
58713292,481,410101
58713293,481,410101
58713294,481,410101
58713593,481,410101
58713594,481,410101
58713595,481,410101
58713596,481,410101
58713597,481,410101
58713598,481,410101
58713599,481,410101
58717570,481,410101
58717571,481,410101
58717572,481,410101
58717573,481,410101
58717700,481,410101
58717701,481,410101
58717702,481,410101
58717703,481,410101
58717704,481,410101
58717705,481,410101
58717706,481,410101
58717707,481,410101
58780047,481,410101
58780048,481,410101
58780049,481,410101
58780050,481,410101
58780051,481,410101
58780052,481,410101
58780053,481,410101
58780054,481,410101
58780055,481,410101
58780056,481,410101
58780057,481,410101
58780058,481,410101
58780059,481,410101
58780060,481,410101
58780061,481,410101
58780062,481,410101
58780063,481,410101
58780064,481,410101
58780065,481,410101
58780066,481,410101
58780067,481,410101
58780068,481,410101
58780069,481,410101
58780070,481,410101
58780071,481,410101
58780072,481,410101
58789289,481,410101
58789290,481,410101
58789291,481,410101
58789292,481,410101
58789419,481,410101
58789420,481,410101
58789421,481,410101
58789422,481,410101
58789423,481,410101
58789424,481,410101
58789425,481,410101
58789426,481,410101
58870648,481,410101
58870649,481,410101
58870650,481,410101
58870651,481,410101
58870652,481,410101
58870653,481,410101
58870654,481,410101
58870655,481,410101
58870656,481,410101
58870657,481,410101
58870658,481,410101
58870659,481,410101
58870660,481,410101
58870661,481,410101
58870662,481,410101
58870663,481,410101
58870664,481,410101
58870665,481,410101
58870666,481,410101
58870667,481,410101
58870668,481,410101
58870669,481,410101
58870670,481,410101
58870671,481,410101
58870672,481,410101
58870673,481,410101
58713298,482,240161
58713299,482,240161
58713300,482,240161
58713301,482,240161
58713302,482,240161
58713303,482,240161
58713304,482,240161
58713305,482,240161
58713306,482,240161
58713307,482,240161
58713308,482,240161
58713309,482,240161
58713311,482,240161
58713312,482,240161
58713313,482,240161
58713314,482,240161
58713315,482,240161
58713316,482,240161
58713317,482,240161
58713318,482,240161
58713319,482,240161
58713443,482,240161
58713445,482,240161
58713447,482,240161
58713449,482,240161
58713451,482,240161
58713453,482,240161
58717494,482,240161
58717679,482,240161
58717680,482,240161
58717681,482,240161
58717682,482,240161
58717683,482,240161
58717684,482,240161
58717685,482,240161
58717686,482,240161
58717687,482,240161
58717688,482,240161
58717689,482,240161
58779919,482,240161
58779920,482,240161
58779921,482,240161
58779922,482,240161
58779924,482,240161
58779926,482,240161
58779928,482,240161
58779930,482,240161
58779932,482,240161
58779935,482,240161
58779936,482,240161
58779938,482,240161
58779940,482,240161
58779942,482,240161
58779944,482,240161
58779948,482,240161
58779949,482,240161
58780103,482,240161
58780105,482,240161
58780107,482,240161
58780108,482,240161
58780109,482,240161
58780112,482,240161
58780574,482,240161
58780576,482,240161
58780763,482,240161
58780764,482,240161
58780766,482,240161
58780768,482,240161
58780772,482,240161
58780773,482,240161
58780774,482,240161
58780776,482,240161
58780780,482,240161
58789213,482,240161
58789398,482,240161
58789399,482,240161
58789400,482,240161
58789401,482,240161
58789402,482,240161
58789403,482,240161
58789404,482,240161
58789405,482,240161
58789406,482,240161
58789407,482,240161
58789408,482,240161
58870520,482,240161
58870521,482,240161
58870522,482,240161
58870523,482,240161
58870525,482,240161
58870527,482,240161
58870529,482,240161
58870531,482,240161
58870533,482,240161
58870536,482,240161
58870537,482,240161
58870539,482,240161
58870541,482,240161
58870543,482,240161
58870545,482,240161
58870549,482,240161
58870550,482,240161
58870704,482,240161
58870706,482,240161
58870708,482,240161
58870709,482,240161
58870710,482,240161
58870713,482,240161
58871175,482,240161
58871177,482,240161
58871306,482,240161
58871307,482,240161
58871309,482,240161
58871311,482,240161
58871315,482,240161
58871316,482,240161
58871317,482,240161
58871319,482,240161
58871323,482,240161
58713310,483,240162
58713320,483,240162
58713321,483,240162
58713322,483,240162
58713323,483,240162
58713324,483,240162
58713325,483,240162
58713326,483,240162
58713327,483,240162
58713328,483,240162
58713329,483,240162
58713330,483,240162
58713331,483,240162
58713332,483,240162
58713333,483,240162
58713334,483,240162
58713335,483,240162
58713336,483,240162
58713337,483,240162
58713338,483,240162
58713442,483,240162
58713444,483,240162
58713446,483,240162
58713448,483,240162
58713450,483,240162
58713452,483,240162
58713454,483,240162
58717461,483,240162
58717597,483,240162
58717690,483,240162
58717691,483,240162
58717692,483,240162
58717693,483,240162
58717694,483,240162
58717695,483,240162
58717696,483,240162
58717697,483,240162
58717698,483,240162
58717699,483,240162
58779918,483,240162
58779923,483,240162
58779925,483,240162
58779927,483,240162
58779929,483,240162
58779931,483,240162
58779933,483,240162
58779934,483,240162
58779937,483,240162
58779939,483,240162
58779941,483,240162
58779943,483,240162
58779945,483,240162
58779946,483,240162
58779947,483,240162
58780101,483,240162
58780102,483,240162
58780104,483,240162
58780106,483,240162
58780110,483,240162
58780111,483,240162
58780113,483,240162
58780575,483,240162
58780577,483,240162
58780765,483,240162
58780767,483,240162
58780769,483,240162
58780770,483,240162
58780771,483,240162
58780775,483,240162
58780777,483,240162
58780778,483,240162
58780779,483,240162
58789180,483,240162
58789316,483,240162
58789409,483,240162
58789410,483,240162
58789411,483,240162
58789412,483,240162
58789413,483,240162
58789414,483,240162
58789415,483,240162
58789416,483,240162
58789417,483,240162
58789418,483,240162
58870519,483,240162
58870524,483,240162
58870526,483,240162
58870528,483,240162
58870530,483,240162
58870532,483,240162
58870534,483,240162
58870535,483,240162
58870538,483,240162
58870540,483,240162
58870542,483,240162
58870544,483,240162
58870546,483,240162
58870547,483,240162
58870548,483,240162
58870702,483,240162
58870703,483,240162
58870705,483,240162
58870707,483,240162
58870711,483,240162
58870712,483,240162
58870714,483,240162
58871176,483,240162
58871178,483,240162
58871308,483,240162
58871310,483,240162
58871312,483,240162
58871313,483,240162
58871314,483,240162
58871318,483,240162
58871320,483,240162
58871321,483,240162
58871322,483,240162
58713339,484,330163
58713743,484,330163
58713341,485,420091
58713359,485,420091
58713360,485,420091
58713361,485,420091
58713362,485,420091
58713363,485,420091
58713364,485,420091
58713365,485,420091
58713366,485,420091
58713367,485,420091
58713368,485,420091
58713369,485,420091
58714024,485,420091
58714026,485,420091
58714038,485,420091
58714039,485,420091
58714040,485,420091
58714041,485,420091
58714042,485,420091
58714043,485,420091
58714044,485,420091
58714045,485,420091
58714046,485,420091
58714047,485,420091
58714048,485,420091
58714049,485,420091
58714050,485,420091
58714051,485,420091
58714052,485,420091
58714053,485,420091
58714054,485,420091
58714055,485,420091
58714056,485,420091
58714057,485,420091
58714058,485,420091
58714059,485,420091
58714060,485,420091
58714061,485,420091
58714062,485,420091
58714063,485,420091
58717747,485,420091
58717748,485,420091
58717749,485,420091
58717750,485,420091
58717751,485,420091
58717752,485,420091
58717753,485,420091
58717754,485,420091
58717755,485,420091
58717756,485,420091
58717757,485,420091
58717758,485,420091
58717759,485,420091
58717760,485,420091
58717761,485,420091
58717762,485,420091
58717763,485,420091
58717764,485,420091
58717765,485,420091
58717766,485,420091
58779952,485,420091
58779957,485,420091
58779958,485,420091
58779961,485,420091
58779962,485,420091
58779963,485,420091
58779965,485,420091
58779969,485,420091
58779970,485,420091
58779971,485,420091
58779973,485,420091
58779979,485,420091
58779980,485,420091
58779981,485,420091
58779982,485,420091
58779983,485,420091
58779985,485,420091
58779989,485,420091
58779990,485,420091
58779991,485,420091
58779992,485,420091
58779993,485,420091
58779997,485,420091
58779998,485,420091
58780001,485,420091
58780004,485,420091
58780005,485,420091
58780006,485,420091
58780007,485,420091
58780008,485,420091
58780012,485,420091
58780014,485,420091
58780017,485,420091
58780018,485,420091
58780019,485,420091
58780020,485,420091
58780024,485,420091
58780025,485,420091
58780026,485,420091
58780027,485,420091
58780031,485,420091
58780032,485,420091
58780033,485,420091
58780035,485,420091
58780036,485,420091
58780040,485,420091
58780041,485,420091
58780044,485,420091
58780045,485,420091
58781028,485,420091
58789466,485,420091
58789467,485,420091
58789468,485,420091
58789469,485,420091
58789470,485,420091
58789471,485,420091
58789472,485,420091
58789473,485,420091
58789474,485,420091
58789475,485,420091
58789476,485,420091
58789477,485,420091
58789478,485,420091
58789479,485,420091
58789480,485,420091
58789481,485,420091
58789482,485,420091
58789483,485,420091
58789484,485,420091
58789485,485,420091
58870553,485,420091
58870558,485,420091
58870559,485,420091
58870562,485,420091
58870563,485,420091
58870564,485,420091
58870566,485,420091
58870570,485,420091
58870571,485,420091
58870572,485,420091
58870574,485,420091
58870580,485,420091
58870581,485,420091
58870582,485,420091
58870583,485,420091
58870584,485,420091
58870586,485,420091
58870590,485,420091
58870591,485,420091
58870592,485,420091
58870593,485,420091
58870594,485,420091
58870598,485,420091
58870599,485,420091
58870602,485,420091
58870605,485,420091
58870606,485,420091
58870607,485,420091
58870608,485,420091
58870609,485,420091
58870613,485,420091
58870615,485,420091
58870618,485,420091
58870619,485,420091
58870620,485,420091
58870621,485,420091
58870625,485,420091
58870626,485,420091
58870627,485,420091
58870628,485,420091
58870632,485,420091
58870633,485,420091
58870634,485,420091
58870636,485,420091
58870637,485,420091
58870641,485,420091
58870642,485,420091
58870645,485,420091
58870646,485,420091
58871571,485,420091
58713342,486,420092
58713343,486,420092
58713344,486,420092
58713345,486,420092
58713346,486,420092
58713347,486,420092
58713348,486,420092
58713349,486,420092
58713350,486,420092
58713351,486,420092
58713352,486,420092
58713353,486,420092
58713354,486,420092
58713355,486,420092
58713356,486,420092
58713357,486,420092
58713358,486,420092
58713859,486,420092
58714014,486,420092
58714015,486,420092
58714016,486,420092
58714017,486,420092
58714018,486,420092
58714019,486,420092
58714020,486,420092
58714021,486,420092
58714022,486,420092
58714023,486,420092
58714025,486,420092
58714027,486,420092
58714028,486,420092
58714029,486,420092
58714030,486,420092
58714031,486,420092
58714032,486,420092
58714033,486,420092
58714034,486,420092
58714035,486,420092
58714036,486,420092
58714037,486,420092
58717678,486,420092
58717715,486,420092
58717716,486,420092
58717735,486,420092
58717736,486,420092
58717737,486,420092
58717738,486,420092
58717739,486,420092
58717740,486,420092
58717741,486,420092
58717742,486,420092
58717743,486,420092
58717744,486,420092
58717745,486,420092
58717746,486,420092
58717767,486,420092
58717768,486,420092
58717769,486,420092
58717770,486,420092
58717771,486,420092
58779950,486,420092
58779951,486,420092
58779953,486,420092
58779954,486,420092
58779955,486,420092
58779956,486,420092
58779959,486,420092
58779960,486,420092
58779964,486,420092
58779966,486,420092
58779967,486,420092
58779968,486,420092
58779972,486,420092
58779974,486,420092
58779975,486,420092
58779976,486,420092
58779977,486,420092
58779978,486,420092
58779984,486,420092
58779986,486,420092
58779987,486,420092
58779988,486,420092
58779994,486,420092
58779995,486,420092
58779996,486,420092
58779999,486,420092
58780000,486,420092
58780002,486,420092
58780003,486,420092
58780009,486,420092
58780010,486,420092
58780011,486,420092
58780013,486,420092
58780015,486,420092
58780016,486,420092
58780021,486,420092
58780022,486,420092
58780023,486,420092
58780028,486,420092
58780029,486,420092
58780030,486,420092
58780034,486,420092
58780037,486,420092
58780038,486,420092
58780039,486,420092
58780042,486,420092
58780043,486,420092
58780046,486,420092
58780812,486,420092
58781027,486,420092
58789397,486,420092
58789434,486,420092
58789435,486,420092
58789454,486,420092
58789455,486,420092
58789456,486,420092
58789457,486,420092
58789458,486,420092
58789459,486,420092
58789460,486,420092
58789461,486,420092
58789462,486,420092
58789463,486,420092
58789464,486,420092
58789465,486,420092
58789486,486,420092
58789487,486,420092
58789488,486,420092
58789489,486,420092
58789490,486,420092
58870551,486,420092
58870552,486,420092
58870554,486,420092
58870555,486,420092
58870556,486,420092
58870557,486,420092
58870560,486,420092
58870561,486,420092
58870565,486,420092
58870567,486,420092
58870568,486,420092
58870569,486,420092
58870573,486,420092
58870575,486,420092
58870576,486,420092
58870577,486,420092
58870578,486,420092
58870579,486,420092
58870585,486,420092
58870587,486,420092
58870588,486,420092
58870589,486,420092
58870595,486,420092
58870596,486,420092
58870597,486,420092
58870600,486,420092
58870601,486,420092
58870603,486,420092
58870604,486,420092
58870610,486,420092
58870611,486,420092
58870612,486,420092
58870614,486,420092
58870616,486,420092
58870617,486,420092
58870622,486,420092
58870623,486,420092
58870624,486,420092
58870629,486,420092
58870630,486,420092
58870631,486,420092
58870635,486,420092
58870638,486,420092
58870639,486,420092
58870640,486,420092
58870643,486,420092
58870644,486,420092
58870647,486,420092
58871355,486,420092
58871570,486,420092
58713370,487,400107
58713371,487,400107
58713373,487,400107
58713376,487,400107
58717582,487,400107
58717583,487,400107
58717584,487,400107
58717585,487,400107
58717586,487,400107
58717587,487,400107
58717588,487,400107
58717589,487,400107
58780355,487,400107
58780442,487,400107
58789301,487,400107
58789302,487,400107
58789303,487,400107
58789304,487,400107
58789305,487,400107
58789306,487,400107
58789307,487,400107
58789308,487,400107
58870956,487,400107
58871043,487,400107
58713388,488,260061
58713390,488,260061
58713392,488,260061
58713394,488,260061
58713396,488,260061
58713398,488,260061
58713400,488,260061
58713402,488,260061
58713404,488,260061
58713406,488,260061
58713408,488,260061
58713410,488,260061
58713412,488,260061
58713414,488,260061
58713416,488,260061
58713418,488,260061
58713420,488,260061
58713422,488,260061
58713424,488,260061
58713426,488,260061
58713428,488,260061
58713430,488,260061
58713432,488,260061
58713434,488,260061
58713436,488,260061
58713438,488,260061
58713440,488,260061
58714098,488,260061
58714099,488,260061
58714104,488,260061
58714106,488,260061
58714108,488,260061
58714109,488,260061
58714111,488,260061
58714113,488,260061
58714114,488,260061
58714115,488,260061
58714118,488,260061
58717650,488,260061
58717651,488,260061
58717652,488,260061
58717653,488,260061
58717654,488,260061
58717655,488,260061
58717656,488,260061
58717657,488,260061
58717658,488,260061
58717659,488,260061
58717660,488,260061
58717661,488,260061
58717662,488,260061
58780115,488,260061
58780117,488,260061
58780118,488,260061
58780120,488,260061
58780123,488,260061
58780124,488,260061
58780127,488,260061
58780128,488,260061
58780129,488,260061
58780130,488,260061
58780131,488,260061
58780132,488,260061
58780133,488,260061
58780140,488,260061
58780143,488,260061
58780144,488,260061
58780146,488,260061
58780149,488,260061
58780151,488,260061
58780152,488,260061
58780154,488,260061
58780155,488,260061
58780156,488,260061
58780161,488,260061
58780163,488,260061
58780817,488,260061
58780819,488,260061
58780821,488,260061
58780823,488,260061
58780825,488,260061
58780827,488,260061
58780829,488,260061
58780831,488,260061
58780833,488,260061
58780835,488,260061
58781026,488,260061
58789369,488,260061
58789370,488,260061
58789371,488,260061
58789372,488,260061
58789373,488,260061
58789374,488,260061
58789375,488,260061
58789376,488,260061
58789377,488,260061
58789378,488,260061
58789379,488,260061
58789380,488,260061
58789381,488,260061
58870716,488,260061
58870718,488,260061
58870719,488,260061
58870721,488,260061
58870724,488,260061
58870725,488,260061
58870728,488,260061
58870729,488,260061
58870730,488,260061
58870731,488,260061
58870732,488,260061
58870733,488,260061
58870734,488,260061
58870741,488,260061
58870744,488,260061
58870745,488,260061
58870747,488,260061
58870750,488,260061
58870752,488,260061
58870753,488,260061
58870755,488,260061
58870756,488,260061
58870757,488,260061
58870762,488,260061
58870764,488,260061
58871360,488,260061
58871362,488,260061
58871364,488,260061
58871366,488,260061
58871368,488,260061
58871370,488,260061
58871372,488,260061
58871374,488,260061
58871376,488,260061
58871378,488,260061
58871569,488,260061
58713389,489,260060
58713391,489,260060
58713393,489,260060
58713395,489,260060
58713397,489,260060
58713399,489,260060
58713401,489,260060
58713403,489,260060
58713405,489,260060
58713407,489,260060
58713409,489,260060
58713411,489,260060
58713413,489,260060
58713415,489,260060
58713417,489,260060
58713419,489,260060
58713421,489,260060
58713423,489,260060
58713425,489,260060
58713427,489,260060
58713429,489,260060
58713431,489,260060
58713433,489,260060
58713435,489,260060
58713437,489,260060
58713439,489,260060
58713441,489,260060
58714100,489,260060
58714101,489,260060
58714102,489,260060
58714103,489,260060
58714105,489,260060
58714107,489,260060
58714110,489,260060
58714112,489,260060
58714116,489,260060
58714117,489,260060
58714119,489,260060
58717623,489,260060
58717663,489,260060
58717664,489,260060
58717665,489,260060
58717666,489,260060
58717667,489,260060
58717668,489,260060
58717669,489,260060
58717670,489,260060
58717671,489,260060
58717672,489,260060
58717673,489,260060
58717674,489,260060
58780114,489,260060
58780116,489,260060
58780119,489,260060
58780121,489,260060
58780122,489,260060
58780125,489,260060
58780126,489,260060
58780134,489,260060
58780135,489,260060
58780136,489,260060
58780137,489,260060
58780138,489,260060
58780139,489,260060
58780141,489,260060
58780142,489,260060
58780145,489,260060
58780147,489,260060
58780148,489,260060
58780150,489,260060
58780153,489,260060
58780157,489,260060
58780158,489,260060
58780159,489,260060
58780160,489,260060
58780162,489,260060
58780816,489,260060
58780818,489,260060
58780820,489,260060
58780822,489,260060
58780824,489,260060
58780826,489,260060
58780828,489,260060
58780830,489,260060
58780832,489,260060
58780834,489,260060
58781025,489,260060
58789342,489,260060
58789382,489,260060
58789383,489,260060
58789384,489,260060
58789385,489,260060
58789386,489,260060
58789387,489,260060
58789388,489,260060
58789389,489,260060
58789390,489,260060
58789391,489,260060
58789392,489,260060
58789393,489,260060
58870715,489,260060
58870717,489,260060
58870720,489,260060
58870722,489,260060
58870723,489,260060
58870726,489,260060
58870727,489,260060
58870735,489,260060
58870736,489,260060
58870737,489,260060
58870738,489,260060
58870739,489,260060
58870740,489,260060
58870742,489,260060
58870743,489,260060
58870746,489,260060
58870748,489,260060
58870749,489,260060
58870751,489,260060
58870754,489,260060
58870758,489,260060
58870759,489,260060
58870760,489,260060
